,REGION,COD_BNA,NOMBRE,ESTADO,ESTE_84,NORTE_84,COD_CUEN,COD_SUBC,COD_SSUBC,NOM_SSUBC,NOM_CUEN,NOM_SUBC,CINE_REG,COD_REG,NOM_REG,CINE_PROV,COD_PROV,NOM_PROV,CINE_COM,COD_COM,NOM_COM
635,10,10904005-3,CHEPU,Vigentes,586061,5344762,109,1090,10904,Rio Chepu,Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10202,10202,Ancud
636,10,10123004-K,LLANCAHUE,Vigentes,655797,5586609,101,1014,10140,Rio Angachillas,Rio Valdivia,R. Valdivia Bajo,14,14,Los Ríos,141,141,Valdivia,14101,14101,Valdivia
637,10,10123006-6,VALDIVIA (U. AUSTRAL),Vigentes,650280,5589357,101,1014,10140,Rio Angachillas,Rio Valdivia,R. Valdivia Bajo,14,14,Los Ríos,141,141,Valdivia,14101,14101,Valdivia
638,1,01820001-5,IQUIQUE,Vigentes,381308,7764260,018,0182,01820,Pampas El Carmen y De La Union,Costeras Tilviche-Loa,Pampas El Carmen y De La Union,01,1,Tarapacá,011,11,Iquique,01101,1101,Iquique
639,10,10900001-9,QUEMCHI,Vigentes,624724,5331715,109,1090,10900,Costeras Vertiente este Entre Punta Quetrelquen y Estero San Juan (Incluido),Islas Chiloe y Circundantes,Isla Chiloe,10,10,Los Lagos,102,102,Chiloé,10209,10209,Quemchi
640,12,12816001-9,CAMERON,Vigentes,457359,4056358,128,1281,12817,Costeras entre Rio Bautista y Rio Green,Tierra del Fuego,Costeras Bahia Inutil (entre Cabo Monmouth y Cabo Nose),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
641,12,12873001-K,RUSSFIN,Vigentes,487316,4043151,128,1287,12873,Rio Grande Hasta confluencia con Rio Rusphen (Incluido),Tierra del Fuego,Afluentes Rio Grande y Cuencas Cerradas,12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
642,12,12820001-0,RIO CALETA EN TIERRA DEL FUEGO,Vigentes,423266,4036179,128,1282,12820,Costeras ente cabo Nose y Rio Condor,Tierra del Fuego,Costeras entre Cabo Nose y R. Azopardo (incl.),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
643,12,12820002-9,PUERTO YARTOU,Vigentes,425013,4028515,128,1282,12820,Costeras ente cabo Nose y Rio Condor,Tierra del Fuego,Costeras entre Cabo Nose y R. Azopardo (incl.),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
644,12,12876001-6,RIO GRANDE EN TIERRA DEL FUEGO,Vigentes,507762,4028449,128,1287,12876,Rios Cochrane y Grande hasta frontera,Tierra del Fuego,Afluentes Rio Grande y Cuencas Cerradas,12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
645,12,12876003-2,PAMPA HUANACO,Vigentes,512883,4010794,128,1287,12876,Rios Cochrane y Grande hasta frontera,Tierra del Fuego,Afluentes Rio Grande y Cuencas Cerradas,12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
646,12,12875000-2,LAGO BLANCO,Vigentes,502737,4010579,128,1287,12875,Lago Blanco y Rio Blanco,Tierra del Fuego,Afluentes Rio Grande y Cuencas Cerradas,12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
647,12,12821000-8,RIO CONDOR,Vigentes,429325,4016213,128,1282,12822,Costeras entre Rio Condor y Rio Paralelo,Tierra del Fuego,Costeras entre Cabo Nose y R. Azopardo (incl.),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
648,12,12879000-4,LAGO DESEADO,Vigentes,511336,3978576,128,1287,12879,Lago Deseado y afluentes Rio de la Turba o Menende,Tierra del Fuego,Afluentes Rio Grande y Cuencas Cerradas,12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
649,12,12825002-6,RIO AZOPARDO EN DESEMBOCADURA,Vigentes,511283,3960525,128,1282,12825,Rio Azopardo (L. Faguano o Cami) desde Frontera,Tierra del Fuego,Costeras entre Cabo Nose y R. Azopardo (incl.),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
650,12,12825003-4,RIO BETBEDER EN DESEMBOCADURA,Vigentes,511924,3953912,128,1282,12825,Rio Azopardo (L. Faguano o Cami) desde Frontera,Tierra del Fuego,Costeras entre Cabo Nose y R. Azopardo (incl.),12,12,Magallanes y de la Antártica Chilena,123,123,Tierra del Fuego,12303,12303,Timaukel
651,10,10134002-3,SAN JOSE MARIQUINA,Vigentes,680336,5619367,101,1013,10134,Rio Cruces Entre Rio Leufucade y Bajo Estero Queuchico,Rio Valdivia,Rio Cruces,14,14,Los Ríos,141,141,Valdivia,14106,14106,Mariquina
652,5,05120004-7,LAS COLMENAS,Vigentes,287352,6422921,051,0512,05120,Rio Petorca Entre Estero Las Palmas y Desembocadura,Rio Petorca,Rio Petorca Bajo (Entre Las Palmas y Desembocadura),05,5,Valparaíso,054,54,Petorca,05401,5401,La Ligua
653,5,05120006-3,LONGOTOMA,Vigentes,276914,6413513,051,0512,05120,Rio Petorca Entre Estero Las Palmas y Desembocadura,Rio Petorca,Rio Petorca Bajo (Entre Las Palmas y Desembocadura),05,5,Valparaíso,054,54,Petorca,05401,5401,La Ligua
654,5,05220007-5,LAS PATAGUAS,Vigentes,299478,6397989,052,0522,05220,Rio Ligua Entre Estero Los Angeles y Bajo Estero La Patagua,Rio Ligua,Rio Ligua Bajo (Entre Estero Los Angeles y Desembocadura),05,5,Valparaíso,054,54,Petorca,05401,5401,La Ligua
655,5,05221005-4,VALLE HERMOSO,Vigentes,293271,6408274,052,0522,05221,Rio Ligua Entre Estero La Patagua y Desembocadura,Rio Ligua,Rio Ligua Bajo (Entre Estero Los Angeles y Desembocadura),05,5,Valparaíso,054,54,Petorca,05401,5401,La Ligua
656,10,10417001-3,MAULLIN,Vigentes,616393,5391547,104,1041,10417,Rio Maullin entre Rio Del Cebadal y Desembocadura,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Maullin,10,10,Los Lagos,101,101,Llanquihue,10108,10108,Maullín
657,5,05426004-0,QUILLOTA,Vigentes,293618,6358074,054,0542,05426,Rio Aconcagua Entre Quebrada El Ajo y Estero Limache,Rio Aconcagua,Aconcagua Bajo,05,5,Valparaíso,055,55,Quillota,05501,5501,Quillota
658,5,05427006-2,LLIU-LLIU EMBALSE,Vigentes,293336,6335621,054,0542,05427,Estero Limache,Rio Aconcagua,Aconcagua Bajo,05,5,Valparaíso,058,58,Marga Marga,05802,5802,Limache
659,5,05427007-0,LOS AROMOS,Vigentes,280800,6350896,054,0542,05427,Estero Limache,Rio Aconcagua,Aconcagua Bajo,05,5,Valparaíso,058,58,Marga Marga,05802,5802,Limache
660,13,05800002-7,FUNDO LAS DOS PUERTAS,Vigentes,253643,6250021,058,0580,05800,Estero Yali,Costeras entre  Maipo y Rapel,Estero Yali,05,5,Valparaíso,056,56,San Antonio,05606,5606,Santo Domingo
661,13,05717008-5,EL VERGEL,Vigentes,321707,6269904,057,0571,05717,Rio Maipo Entre Estero Angostura y Rio Mapocho,Rio Maipo,Rio Maipo Medio,13,13,Metropolitana de Santiago,136,136,Talagante,13601,13601,Talagante
662,10,10133000-1,RIO LEUFUCADE EN PURULON,Vigentes,698609,5627619,101,1013,10133,Rio Leufucade entre Rio Antilhue y Rio Cruces,Rio Valdivia,Rio Cruces,14,14,Los Ríos,141,141,Valdivia,14103,14103,Lanco
663,10,10137002-K,HUICHACO,Vigentes,693901,5601340,101,1013,10137,Rio I¤aque Entre Rio Pillecozcoz y Rio Mafil,Rio Valdivia,Rio Cruces,14,14,Los Ríos,141,141,Valdivia,14105,14105,Máfil
664,10,10122003-6,RIO CALLE CALLE EN PUPUNAHUE,Vigentes,679340,5591387,101,1012,10122,Rio Calle Calle Entre Junta Rio San Pedro y Rio Quinchilca Bajo Rio Cuicuileufu,Rio Valdivia,Rio Calle Calle,14,14,Los Ríos,141,141,Valdivia,14105,14105,Máfil
665,10,10113003-7,RIO SAN PEDRO EN PUCONO,Vigentes,706495,5596181,101,1011,10113,Rio San Pedro Entre Rio Ma¤io y Rio Quinchilca,Rio Valdivia,R. San Pedro (Entre desague L. Panguipulli y Bajo R. Quinchilca),14,14,Los Ríos,141,141,Valdivia,14104,14104,Los Lagos
666,10,10305002-2,CAUNAHUE,Vigentes,733982,5550880,103,1030,10305,Rio Caunahue,Rio Bueno,Afluentes Lago Ranco,14,14,Los Ríos,142,142,Ranco,14202,14202,Futrono
667,10,10304001-9,RIO CALCURRUPE EN DESEMBOCADURA,Vigentes,733081,5543000,103,1030,10304,Lago Maihue y Rio Calcurrupe,Rio Bueno,Afluentes Lago Ranco,14,14,Los Ríos,142,142,Ranco,14202,14202,Futrono
668,10,10304002-7,LAGO MAIHUE,Vigentes,742815,5544126,103,1030,10304,Lago Maihue y Rio Calcurrupe,Rio Bueno,Afluentes Lago Ranco,14,14,Los Ríos,142,142,Ranco,14202,14202,Futrono
669,10,10312001-2,EL LLOLLY,Vigentes,703236,5561984,103,1031,10312,Rio Llollehue Hasta Estero Cu¤o Cu¤o,Rio Bueno,Rio Bueno entre Lago Ranco y Rio Pilmaiquen,14,14,Los Ríos,141,141,Valdivia,14107,14107,Paillaco
670,10,10307001-5,LAGO RANCO,Vigentes,715049,5533882,103,1030,10307,Lago Ranco,Rio Bueno,Afluentes Lago Ranco,14,14,Los Ríos,142,142,Ranco,14203,14203,Lago Ranco
671,10,10328001-K,RIO PILMAIQUEN EN SAN PABLO,Vigentes,669930,5527763,103,1032,10328,Rio Pilmaiquen entre Rio Chirri y Rio Bueno,Rio Bueno,Rio Pilmaiquen,14,14,Los Ríos,142,142,Ranco,14204,14204,Río Bueno
672,10,10322002-5,ANTICURA,Vigentes,738047,5495618,103,1032,10322,Rio Golgol entre Rio Pajarito y Lago Puyehue,Rio Bueno,Rio Pilmaiquen,14,14,Los Ríos,142,142,Ranco,14204,14204,Río Bueno
673,10,10371001-4,TRINIDAD,Vigentes,633124,5536117,103,1037,10370,Rio Bueno entre Rio Rahue y Laguna de La Trinidad,Rio Bueno,R.  Bueno Bajo,10,10,Los Lagos,103,103,Osorno,10307,10307,San Pablo
674,10,10360002-2,ADOLFO MATTHEI,Vigentes,659747,5504992,103,1036,10362,Rio Damas Entre Estero Pichidamas y Rio Rahue,Rio Bueno,R. Rahue Bajo,10,10,Los Lagos,103,103,Osorno,10301,10301,Osorno
675,10,10362004-K,PRUEBA GPRS8,Vigentes,657225,5506530,103,1036,10360,Rio Rahue Entre Estero Negro y Rio Damas,Rio Bueno,R. Rahue Bajo,10,10,Los Lagos,103,103,Osorno,10301,10301,Osorno
676,10,10323002-0,FUTACUHUIN,Vigentes,716764,5487950,103,1032,10323,Lago Puyehue,Rio Bueno,Rio Pilmaiquen,10,10,Los Lagos,103,103,Osorno,10304,10304,Puyehue
677,10,10340002-3,RUPANCO,Vigentes,696046,5484414,103,1034,10340,Lago Rupanco,Rio Bueno,Rio Rahue hasta antes junta Rio Negro,10,10,Los Lagos,103,103,Osorno,10304,10304,Puyehue
678,10,10356001-2,RIO NEGRO EN CHAHUILCO,Vigentes,650225,5491195,103,1035,10356,Rio Negro entre Rio Chifin y Rio Rahue,Rio Bueno,Rio Negro,10,10,Los Lagos,103,103,Osorno,10305,10305,Río Negro
679,10,10344003-3,RIO RAHUE ANTES JUNTA RIO NEGRO,Vigentes,653829,5500247,103,1034,10344,Rio Rahue entre Rio Coihueco y Rio Negro,Rio Bueno,Rio Rahue hasta antes junta Rio Negro,10,10,Los Lagos,103,103,Osorno,10305,10305,Río Negro
680,10,10340001-5,RIO RAHUE EN DESAGUE LAGO RUPANCO,Vigentes,694824,5482222,103,1034,10340,Lago Rupanco,Rio Bueno,Rio Rahue hasta antes junta Rio Negro,10,10,Los Lagos,103,103,Osorno,10302,10302,Puerto Octay
681,10,10410015-5,CASCADA,Vigentes,698868,5449798,104,1041,10410,Lago Llanquihue y afluentes,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Maullin,10,10,Los Lagos,103,103,Osorno,10302,10302,Puerto Octay
682,10,10451000-0,MONTE TRONADOR EN CASA PANGUE,Vigentes,258284,5448799,104,1045,10451,Rio Peulla,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Petrohue,10,10,Los Lagos,101,101,Llanquihue,10109,10109,Puerto Varas
683,10,10355001-7,PURRANQUE,Vigentes,657226,5469403,103,1035,10355,Rio Chifin,Rio Bueno,Rio Negro,10,10,Los Lagos,103,103,Osorno,10303,10303,Purranque
684,10,10355003-3,RIO FORRAHUE EN RIO NEGRO,Vigentes,635634,5453992,103,1035,10351,Rio Toro (Maipue) entre Rio Norte y Rio Lopez,Rio Bueno,Rio Negro,10,10,Los Lagos,101,101,Llanquihue,10105,10105,Frutillar
685,10,10410004-K,FRUTILLAR,Vigentes,662536,5444924,104,1041,10412,Rio Calabozo,Cuencas e Islas entre R.Bueno y R. Puelo,Rio Maullin,10,10,Los Lagos,101,101,Llanquihue,10105,10105,Frutillar
686,10,10523001-K,PUELO,Vigentes,724729,5384637,105,1052,10523,Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura,Rio Puelo,R. Puelo Bajo,10,10,Los Lagos,101,101,Llanquihue,10103,10103,Cochamó
687,10,10520001-3,RIO PUELO EN DESAGUE LAGO TAGUA TAGUA,Vigentes,735510,5385881,105,1052,10520,Rio Puelo Entre Rio Manso y Desague Laguna Tagua Tagua,Rio Puelo,R. Puelo Bajo,10,10,Los Lagos,101,101,Llanquihue,10103,10103,Cochamó
688,10,10512000-1,LLANADA GRANDE,Vigentes,256053,5360475,105,1051,10512,Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro,Rio Puelo,R. Puelo Alto,10,10,Los Lagos,101,101,Llanquihue,10103,10103,Cochamó
689,10,10701001-7,LAGO ESPOLON,Vigentes,260388,5211017,107,1070,10701,Lago Espolon y Rio Espolon en junta Rio Futaleufu,Rio Yelcho,Rio Futaleufu,10,10,Los Lagos,104,104,Palena,10402,10402,Futaleufú
690,11,11536004-3,RIO BAKER EN ANGOSTURA CHACABUCO,Vigentes,672453,4776618,115,1153,11533,Rio Baker Entre Desague Lago Bertrand y Rio Chacabuco,Rio Baker,R. Baker entre Desague L. J. M. Carrera y R. de La Colonia,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11301,11301,Cochrane
691,11,11533001-2,ESTANCIA VALLE CHACABUCO,Vigentes,690111,4778603,115,1153,11535,Rio Chacabuco Entre Rio Pedregoso y Estero Baker,Rio Baker,R. Baker entre Desague L. J. M. Carrera y R. de La Colonia,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11301,11301,Cochrane
692,11,11532000-9,RIO NEF ANTES JUNTA ESTERO EL REVALSE,Vigentes,644834,4777293,115,1153,11532,Rio Nef,Rio Baker,R. Baker entre Desague L. J. M. Carrera y R. de La Colonia,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11301,11301,Cochrane
693,11,11540000-2,LAGO CACHET 2 EN GLACIAR COLONIA,Vigentes,632556,4771240,115,1154,11540,Ventisquero de la Colonia y Arenales,Rio Baker,R. Baker entre arriba R. de La Colonia y Desembocadura,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11301,11301,Cochrane
694,11,11536001-9,RIO COCHRANE EN COCHRANE,Vigentes,684284,4763998,115,1153,11536,Lago y Rio Cochrane,Rio Baker,R. Baker entre Desague L. J. M. Carrera y R. de La Colonia,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11301,11301,Cochrane
695,11,11541000-8,RIO COLONIA EN NACIMIENTO,Vigentes,642187,4754964,115,1154,11541,Lago y Rio de la Colonia,Rio Baker,R. Baker entre arriba R. de La Colonia y Desembocadura,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11301,11301,Cochrane
696,11,11711000-1,RIO PASCUA ANTE JUNTA RIO QUETRU,Vigentes,642161,4664248,117,1171,11712,Rio Pascua entre arriba Rio Quetru y Rio Borquez,Rio Pascua,Rio Pascua,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11302,11302,O'Higgins
697,11,11702000-2,LAGO O´HIGGINS EN VILLA O´HIGGINS,Vigentes,680317,4628439,117,1170,11701,Rio Mayer entre frontera y Lago O'Higgins,Rio Pascua,Lago O'Higgins,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11302,11302,O'Higgins
698,11,11706000-4,GLACIAR O'HIGGINS EN PUNTA NAHUELCAR,Vigentes,636552,4578583,117,1170,11706,Costeras Occidentales Entre Lago Chico y Rio Turbio (Ventisquero O'Higgins),Rio Pascua,Lago O'Higgins,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11302,11302,O'Higgins
699,11,11704001-1,CANDELARIO MANCILLA,Vigentes,665735,4583697,117,1170,11705,Costeras sur entre frontera y Lago Chico,Rio Pascua,Lago O'Higgins,11,11,Aysén del General Carlos Ibáñez del Campo,113,113,Capitán Prat,11302,11302,O'Higgins
700,12,12280006-7,LAGO PAINE,Vigentes,652661,4365859,122,1228,12283,Rio de las Chinas en junta Rio Baguales,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
701,12,12283001-2,CERRO GUIDO,Vigentes,678752,4353651,122,1228,12283,Rio de las Chinas en junta Rio Baguales,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
702,12,12280002-4,RIO PAINE EN PARQUE NACIONAL 2,Vigentes,655052,4351933,122,1228,12280,Rio Paine en desembocadura Lago Nordenskjold,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
703,12,12280004-0,LAGO DICKSON,Vigentes,632950,4368069,122,1228,12280,Rio Paine en desembocadura Lago Nordenskjold,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
704,12,12287002-2,LAGO GREY,Vigentes,632134,4336027,122,1228,12287,Rio de Grey,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
705,12,12288000-1,GLACIAR TYNDALL EN CAMPAMENTO ZAPATA,Vigentes,620217,4335774,122,1228,12287,Rio de Grey,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
706,12,12283003-9,LAGO PEHOE,Vigentes,633609,4340232,122,1228,12282,Lagos Nordenkjold y Pehoe y Rio Paine en Desembocadura,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
707,12,12284009-3,LAGO SARMIENTO,Vigentes,647801,4342922,122,1228,12281,Lago Sarmiento,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
708,12,12284006-9,RIO LAS CHINAS EN CERRO GUIDO,Vigentes,674997,4345330,122,1228,12284,Rio  de  las  Chinas Entre Antes Junta con Rio Baguales y Lago del Toro,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
709,12,12284010-7,CERRO CASTILLO,Vigentes,685264,4318394,122,1228,12284,Rio  de  las  Chinas Entre Antes Junta con Rio Baguales y Lago del Toro,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
710,12,12288001-K,CAMPO DE HIELO SUR EN LOBULO ZAPATA,Vigentes,617844,4335768,122,1228,12288,Lago y Rio Tindalt,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
711,12,12288003-6,RIO TINDALL EN DESEMBOCADURA,Vigentes,628434,4319583,122,1228,12288,Lago y Rio Tindalt,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
712,12,12286001-9,TORRES DEL PAINE,Vigentes,643037,4328761,122,1228,12286,Lago del Toro,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
713,12,12286002-7,RIO RINCON EN RUTA Y-290,Vigentes,651149,4312887,122,1228,12286,Lago del Toro,Costeras entre Seno Andrew y R. Hollemberg e islas al oriente,Rio Serrano,12,12,Magallanes y de la Antártica Chilena,124,124,Última Esperanza,12402,12402,Torres del Paine
714,13,05711003-1,PIRQUE,Vigentes,352897,6272884,057,0571,05711,Rio Clarillo,Rio Maipo,Rio Maipo Medio,13,13,Metropolitana de Santiago,132,132,Cordillera,13202,13202,Pirque
715,6,06034003-K,CONVENTO VIEJO,Vigentes,304787,6150444,060,0603,06034,Estero Chimbarongo Entre Arriba Embalse Convento Viejo y Rio Tinguiririca,Rio Rapel,Tinguiririca Bajo,06,6,Libertador General Bernardo O'Higgins,063,63,Colchagua,06302,6302,Chépica
716,6,06036001-4,LA CANDELARIA,Vigentes,279085,6148617,060,0603,06036,Estero Calleuque (de las Toscas) Hasta Bajo Junta Esteros Lima y del Zapal,Rio Rapel,Tinguiririca Bajo,06,6,Libertador General Bernardo O'Higgins,063,63,Colchagua,06302,6302,Chépica
717,12,12586001-K,RIO LAS MINAS EN BT. SENDOS,Vigentes,367016,4110136,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
718,12,12586004-4,PUNTA ARENAS,Vigentes,373715,4111604,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
719,12,12586005-2,LAGUNA LYNCH,Vigentes,366252,4106644,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
720,12,12586006-0,CERRO MIRADOR,Vigentes,365951,4109610,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
721,12,12586007-9,LAS MINAS,Vigentes,367306,4109810,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
722,12,12586009-5,CANAL DE TRASVASE ESTERO LLAU-LLAU,Vigentes,370393,4112123,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
723,12,12586010-9,MAGDALENA GIGLIO 2,Vigentes,362466,4110086,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
724,12,12587000-7,BITSCH ALTO,Vigentes,367823,4117241,125,1258,12586,Costeras Entre Rio de los Ciervos (Incluido) y Rio Chabunco,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
725,12,12585003-0,LEÑADURA ALTA,Vigentes,358484,4099877,125,1258,12585,Costeras Entre Rio Agua Fresca y Rio de los Ciervos,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
726,12,12582001-8,RIO SAN JUAN EN DESEMBOCADURA,Vigentes,368284,4055951,125,1258,12582,Rio San Juan,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
727,12,12582002-6,SAN JUAN,Vigentes,371231,4054632,125,1258,12582,Rio San Juan,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
728,12,12582003-4,LAGO PARRILLAR,Vigentes,350315,4080609,125,1258,12582,Rio San Juan,"Costeras entre Lag.  Blanca(inc), Seno Otway, canal Jeronimo y Magallanes",Costeras e Islas Orientales de la Peninsula Brunswick,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12101,12101,Punta Arenas
729,12,12452001-0,RIO PEREZ EN DESEMBOCADURA,Vigentes,297964,4173392,124,1245,12452,Costeras Entre Rio Pinto y Rio Perez (Incluido),"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras Continentales del Seno Skyring,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12103,12103,Río Verde
730,12,12452002-9,RIO PEREZ,Vigentes,299282,4173700,124,1245,12452,Costeras Entre Rio Pinto y Rio Perez (Incluido),"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras Continentales del Seno Skyring,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12103,12103,Río Verde
731,12,12454001-1,RIO VERDE,Vigentes,333357,4163823,124,1245,12454,Costeras Entre Rio Chorrillo El Salto (Incluido) y Seno Otway (Canal Fitz Roy),"Costeras e Islas entre R Hollemberg, Golfo Alte. Laguna Blanca",Costeras Continentales del Seno Skyring,12,12,Magallanes y de la Antártica Chilena,121,121,Magallanes,12103,12103,Río Verde
